bid_count_1,bid_weight_count_1,bid_val_0,bid_weight_val_2,bid_val_2,ask_count_2,ask_weight_count_1,bid_count_2,ask_val_2,ask_val_1,ask_val_0,bid_weight_val_1,bid_val_1,bid_count_0,datetime,ask_weight_val_2,ask_count_0,bid_weight_count_2,ask_weight_val_1,ask_weight_count_2,ask_count_1
5.243,16.833000000000002,0.056488,0.05647483526921686,0.056485,9.346,22.569,0.023,0.056526,0.056518,0.056517,0.05648379777817381,0.056487,1.413,2018-08-08 19:30:06.558779,0.05656340205470255,0.362,19.371000000000002,0.056545033896052116,44.678,0.052
1.769,12.084999999999999,0.0565,0.056473077390090706,0.056485,9.346,15.117999999999999,0.023,0.056526,0.056518,0.056517,0.0564830114191146,0.05649,0.139,2018-08-08 19:30:10.347354,0.05656129734877849,0.831,14.33,0.056533637121312354,45.148999999999994,0.052
1.769,12.084999999999999,0.0565,0.056473077390090706,0.056485,9.346,14.288,0.023,0.056526,0.056518,0.056517,0.0564830114191146,0.05649,0.139,2018-08-08 19:30:13.759241,0.05656212694329745,0.001,14.33,0.05653460358342665,44.318999999999996,0.052
9.737,21.683,0.056492,0.05648036208625877,0.056485,9.346,14.288,0.023,0.056526,0.056518,0.056517,0.0564866530461652,0.056491,1.769,2018-08-08 19:30:17.213973,0.05656212694329745,0.001,23.928,0.05653460358342665,44.318999999999996,0.052
5.243,16.872999999999998,0.056494,0.05648028444959687,0.056485,9.346,14.341999999999999,0.023,0.056526,0.056518,0.056517,0.056486653114443196,0.056493,1.734,2018-08-08 19:30:21.310087,0.05656207202578145,0.055,18.977,0.05653453730302608,44.37299999999999,0.052
0.023,11.93,0.056494,0.056473270194003514,0.056482,9.346,14.341999999999999,9.854,0.056526,0.056518,0.056517,0.05648336957250628,0.056485,1.734,2018-08-08 19:30:25.401490,0.05656207202578145,0.055,14.175,0.05653453730302608,44.37299999999999,0.052
2.084,13.748999999999999,0.056488,0.056476322651863996,0.056485,9.346,14.341999999999999,0.023,0.056526,0.056518,0.056517,0.05648353211142629,0.056487,1.769,2018-08-08 19:30:28.815632,0.05656207202578145,0.055,15.853,0.05653453730302608,44.37299999999999,0.052
3.592,15.257,0.05649,0.05647662769702475,0.056485,9.346,14.288,0.023,0.056526,0.056518,0.056517,0.05648457763649472,0.056489,1.769,2018-08-08 19:30:32.869994,0.056562330603127334,0.001,17.612,0.056535235302351626,44.318999999999996,0.052
5.243,22.238999999999997,0.056494,0.05648310268078769,0.056491,9.346,14.341999999999999,5.35,0.056526,0.056518,0.056517,0.056487716084356314,0.056493,1.769,2018-08-08 19:30:36.350659,0.056562275437766214,0.055,24.171999999999997,0.05653516664342491,44.37299999999999,0.052
6.634,22.305,0.056496,0.0564841137057513,0.056493,4.513,17.375,5.243,0.056553,0.056518,0.056517,0.056488801075991926,0.056495,0.551,2018-08-08 19:30:39.817869,0.05657566619506183,0.001,24.238,0.05655792379856115,43.822,0.052
0.023,21.819,0.056495,0.0564810795253931,0.056482,0.052,4.9430000000000005,9.854,0.056518,0.056517,0.056496,0.0564887202896558,0.056485,11.623,2018-08-08 19:30:43.260143,0.05657203722765483,0.001,24.357,0.05655268905522961,34.974,0.001
0.023,21.794999999999998,0.056495,0.05648106579542185,0.056482,4.513,21.606,9.854,0.056553,0.056518,0.056517,0.05648871337462721,0.056485,11.599,2018-08-08 19:30:46.680185,0.056570499656629136,4.283,24.333,0.056549907525687296,48.053,0.001
0.019,1.6340000000000001,0.056485,0.05639822595243972,0.056425,0.001,18.634999999999998,1.207,0.056518,0.056517,0.056494,0.056423271113831094,0.05648,0.001,2018-08-08 19:30:51.744725,0.05656035987041632,0.33,12.153,0.0565301408103032,58.032,3.791
0.019,12.062000000000001,0.056485,0.05643784964285714,0.056426,2.922,18.308,0.961,0.056513,0.056508,0.056507,0.05647418305421987,0.05648,9.855,2018-08-08 19:30:54.302635,0.05655681349969673,3.791,22.400000000000002,0.05651842325759231,57.705,1.594
8.848,11.863000000000001,0.056486,0.056440060582856624,0.05648,2.922,17.539,0.019,0.056513,0.056508,0.056507,0.05647893020315266,0.056485,1.769,2018-08-08 19:30:58.315724,0.05654089538526896,3.022,22.201000000000004,0.05651892411197901,37.662000000000006,1.594
8.848,11.768,0.056486,0.05646708281498625,0.05648,1.594,25.539,0.019,0.056508,0.056507,0.056494,0.056478873130523466,0.056485,1.674,2018-08-08 19:31:02.952959,0.056525695580249585,18.0,13.826000000000002,0.05649858686714438,55.614,3.022
0.879,7.9110000000000005,0.056426,0.056415088099064196,0.056422,18.0,27.809,0.02,0.056494,0.056478,0.056477,0.05642422576159777,0.056425,6.184,2018-08-08 19:31:05.845549,0.05651486495247186,2.315,10.578999999999999,0.05649367028659787,50.286,2.978
5.243,7.4719999999999995,0.056428,0.05641681524018778,0.056425,18.0,27.809,0.879,0.056494,0.056478,0.056477,0.05642555433618845,0.056426,0.943,2018-08-08 19:31:09.282395,0.05652703762634404,2.315,10.012999999999998,0.05649367028659787,71.333,2.978
6.527,12.291999999999998,0.05643,0.05642347401894453,0.056428,1.594,24.637000000000004,0.943,0.056508,0.056494,0.056477,0.05642894500488124,0.056429,3.923,2018-08-08 19:31:13.044987,0.05653213754010998,2.12,14.78,0.05649569736575069,70.743,18.0
1.808,16.647,0.056434,0.05642887442329108,0.056432,18.0,26.916,0.943,0.056494,0.056476,0.056475,0.05643085354718568,0.056433,2.019,2018-08-08 19:31:16.570255,0.056527327928968654,1.678,18.857,0.05649200430970427,74.446,2.72
2.0,11.283,0.056444,0.056434763151723584,0.056439,4.517,33.166,5.35,0.0565,0.056494,0.056475,0.056438833732163435,0.056443,1.77,2018-08-08 19:31:20.715939,0.056525925564212785,0.648,12.793000000000001,0.0565040950973889,74.44,18.0
5.35,9.302999999999999,0.05645,0.05643557213128657,0.056443,4.517,32.544,1.284,0.0565,0.056494,0.056475,0.05644603643985811,0.056449,1.77,2018-08-08 19:31:24.099528,0.056526023325192874,0.026,11.791,0.05650465117994101,72.068,18.0
2.943,16.938000000000002,0.056456,0.05644728023814497,0.056453,18.0,26.881,0.348,0.056494,0.056493,0.056492,0.05645162687448341,0.056455,1.77,2018-08-08 19:31:27.602403,0.056523582364913665,1.643,19.148000000000003,0.056494785685056365,76.155,2.72
1.284,14.546,0.05646,0.05644706980157331,0.056455,18.0,24.19,5.35,0.056494,0.056491,0.05649,0.05645572892891517,0.056457,7.013,2018-08-08 19:31:31.035727,0.05651839685277826,1.592,17.034000000000002,0.05649484820173627,52.172999999999995,0.08
5.243,8.529,0.056461,0.05643930328379461,0.056425,0.08,34.881,0.879,0.056491,0.05649,0.056463,0.0564544964239653,0.05646,2.0,2018-08-08 19:31:34.508204,0.056508704107923004,10.692,11.237,0.05648508517531034,62.489,1.592
0.879,4.227,0.056461,0.05642175728295356,0.056422,0.08,29.983999999999998,0.02,0.056491,0.05649,0.056463,0.05644337970191625,0.056425,2.5,2018-08-08 19:31:38.590821,0.05651183610844497,7.39,6.934000000000001,0.056487503535218794,71.889,1.592
2.398,4.489000000000001,0.056462,0.0564281329720717,0.056425,0.08,30.156999999999996,0.879,0.056491,0.05649,0.056463,0.05644999064379594,0.056461,0.805,2018-08-08 19:31:42.048718,0.05651271425994283,5.969,7.197000000000001,0.05648974151938191,72.062,1.592
5.35,18.497999999999998,0.056466,0.05645128450729279,0.056463,18.0,24.188,0.479,0.056494,0.056491,0.05649,0.05646363725808196,0.056465,11.77,2018-08-08 19:31:45.479908,0.056520632600010945,1.591,22.487999999999996,0.05649634182239127,73.092,0.08
5.35,15.222999999999999,0.056468,0.05645011295045718,0.056466,18.0,24.188,3.229,0.056494,0.056491,0.05649,0.056454652565197404,0.056467,1.77,2018-08-08 19:31:49.150436,0.05651741261960642,1.591,16.732999999999997,0.05649634182239127,66.468,0.08
0.479,3.535,0.056468,0.056418348088004194,0.056425,18.0,24.188,0.879,0.056494,0.056491,0.05649,0.056450567751060825,0.056463,1.77,2018-08-08 19:31:52.868805,0.05652378429134293,1.591,7.636,0.05649634182239127,54.314,0.08
1.77,4.616,0.056469,0.05643735895270271,0.056463,18.0,31.381000000000004,0.479,0.056494,0.056491,0.05649,0.0564594116117851,0.056468,1.468,2018-08-08 19:31:56.313072,0.056528900757519686,8.784,7.104,0.056494888180746314,81.054,0.08
0.479,3.429,0.056468,0.05640329397192402,0.056425,18.0,30.23,0.879,0.056494,0.056491,0.056489,0.056450028871391084,0.056463,1.664,2018-08-08 19:31:59.758190,0.05652867077581567,10.555,14.532,0.05649298527952365,79.903,0.08
0.479,3.429,0.056468,0.05640329397192402,0.056425,18.0,34.900999999999996,0.879,0.056494,0.056491,0.056489,0.056450028871391084,0.056463,1.664,2018-08-08 19:32:03.219544,0.05652878844562159,10.555,14.532,0.05649804641700812,84.574,0.08
0.359,4.259,0.056392,0.05638703491297965,0.05639,8.843,30.189999999999998,0.305,0.056489,0.056488,0.056487,0.056390253345855824,0.056391,1.77,2018-08-08 19:32:06.663936,0.05652027690117278,2.937,19.076000000000004,0.056491780920834726,68.12899999999999,0.33
1.83,4.65,0.056402,0.056393071275684936,0.0564,8.784,12.227,0.33,0.056485,0.056484,0.056483,0.056399640860215046,0.056401,0.995,2018-08-08 19:32:10.146924,0.056502678289996354,1.77,9.344,0.056485017829393976,46.573,0.33
0.684,8.889,0.056408,0.05639851557093426,0.056405,8.784,10.918,3.229,0.056481,0.05648,0.056479,0.05640482720215997,0.056407,3.0,2018-08-08 19:32:13.600902,0.056502614508340654,1.665,13.582999999999998,0.05648078127862247,45.559999999999995,0.33
10.7,29.017000000000003,0.056412,0.056405630863759895,0.056409,0.33,32.798,0.727,0.056485,0.056458,0.056457,0.05640880370127855,0.056411,10.784,2018-08-08 19:32:17.698673,0.056513757529393915,14.179,33.852,0.05647765241783036,72.549,0.23
11.371,25.462000000000003,0.056422,0.05641204305129577,0.05642,0.23,12.389,1.101,0.056458,0.056455,0.056454,0.05641930292200141,0.056421,1.89,2018-08-08 19:32:22.052563,0.056493182452958514,11.735,35.538999999999994,0.05645506949713455,44.11,0.035
0.116,9.120000000000001,0.056428,0.056387436724165726,0.0564,0.006,14.995,5.33,0.056458,0.056455,0.056454,0.056408113048245605,0.056427,2.883,2018-08-08 19:32:26.092443,0.056479010320182974,11.958,18.608999999999998,0.05645999313104369,34.98,0.035
0.116,6.455,0.056432,0.056380711364776716,0.0564,0.006,14.975,5.33,0.056458,0.056455,0.056454,0.05640003764523625,0.056427,0.218,2018-08-08 19:32:29.524968,0.056479024628146454,11.938,15.943999999999999,0.056460001135225375,34.96,0.035
5.0,6.102000000000001,0.056402,0.05637895505839128,0.056391,0.006,15.236999999999998,0.33,0.056458,0.056455,0.056454,0.05639751343821696,0.0564,0.041,2018-08-08 19:32:32.987368,0.0564788384816308,12.2,15.241999999999999,0.05645989794578985,35.222,0.035
0.27,6.864,0.056434,0.056403565665104134,0.056423,0.223,18.671,0.001,0.056454,0.056453,0.056452,0.0564092516025641,0.056424,1.202,2018-08-08 19:32:36.448031,0.056459268994968496,11.773,13.013,0.056452386749504584,23.650999999999996,6.634
1.202,6.513999999999999,0.056435,0.05640423792789275,0.056423,0.035,17.058,0.001,0.056455,0.056452,0.056451,0.05640774071231195,0.056434,0.27,2018-08-08 19:32:39.895663,0.05647490669569134,5.35,7.683,0.05645182547778169,39.965999999999994,11.595
0.001,6.193,0.056434,0.05639627261113948,0.056402,2.811,13.499,0.041,0.056452,0.056451,0.056435,0.05640399144195058,0.056423,0.821,2018-08-08 19:32:43.337250,0.056461182358939495,0.179,7.828,0.05645100955626343,29.419999999999998,10.468
0.041,5.663,0.056423,0.05637510653981313,0.0564,0.035,14.914,5.0,0.056455,0.05645,0.056449,0.05639866501854139,0.056402,0.001,2018-08-08 19:32:46.847021,0.05646408484970342,2.589,11.667000000000002,0.05645942966340351,19.894,1.284
2.428,5.804,0.056332,0.056324661224489786,0.056329,0.141,12.377,0.995,0.056432,0.05643,0.056429,0.05633028532046864,0.056331,1.772,2018-08-08 19:32:50.379684,0.05645078669976947,9.6,9.555,0.05643276407853276,28.195,0.23
9.793,15.084999999999999,0.056333,0.05630884491068896,0.056281,1.001,2.0069999999999997,1.566,0.056416,0.056415,0.056414,0.056315269406695394,0.056332,0.409,2018-08-08 19:32:54.523228,0.05643169950331126,0.142,17.635,0.05641841255605382,18.12,0.034
6.73,20.114,0.056332,0.05629608849132909,0.056298,0.33,8.099,0.83,0.056403,0.056402,0.056401,0.056300516754499354,0.056299,2.0,2018-08-08 19:32:57.960054,0.05642346387478849,2.242,29.178,0.056407164588220766,23.64,0.028
0.322,5.177,0.056336,0.0563025054934029,0.056332,1.5,12.395999999999999,2.0,0.056409,0.056403,0.056395,0.056332910179640726,0.056335,1.773,2018-08-08 19:33:01.930104,0.05643230326364101,9.466,19.933,0.05639928686673121,39.22,0.33
5.35,10.077999999999998,0.056344,0.056312689965256485,0.056332,0.1,1.949,2.0,0.056403,0.056395,0.056394,0.05633628219884899,0.056337,1.646,2018-08-08 19:33:05.506050,0.05643040443627169,0.028,19.572,0.05640694048229863,17.402,0.221
1.773,14.901,0.056353,0.05632285164092268,0.056347,8.217,35.739000000000004,5.35,0.056393,0.056374,0.056373,0.05634497845782162,0.056352,0.321,2018-08-08 19:33:09.467538,0.05640244714423291,0.001,24.407,0.05638868320322337,53.996,14.3
5.671,10.459,0.056354,0.0563237603946843,0.056352,3.097,39.192,1.773,0.056409,0.056402,0.056374,0.056350315995793106,0.056353,1.933,2018-08-08 19:33:12.356559,0.05640267457910318,19.838,17.533,0.05638990028577261,55.061,13.0
0.004,12.957999999999998,0.056379,0.05633059409035902,0.056355,2.927,20.144,5.35,0.056421,0.056409,0.056402,0.056354414724494525,0.056376,1.272,2018-08-08 19:33:16.118198,0.056424519812932825,12.04,19.831999999999997,0.05640851022637013,55.595,3.097
1.272,2.535,0.056382,0.0563016607572773,0.056376,3.097,18.726999999999997,0.004,0.056409,0.056402,0.056401,0.05635777120315581,0.056379,0.207,2018-08-08 19:33:20.609901,0.05642338136264145,0.333,18.276,0.05640647957494527,42.946,12.04
0.098,1.651,0.056393,0.05630475292388317,0.056379,2.927,30.674999999999997,1.272,0.056421,0.056409,0.056402,0.05637948455481525,0.056392,0.207,2018-08-08 19:33:23.159439,0.056425332530431416,11.321,15.647,0.05641830715566423,46.498,3.097
0.004,2.286,0.056379,0.05630110925327761,0.056331,3.097,17.744999999999997,0.07,0.056409,0.056402,0.056401,0.05635286876640419,0.056376,1.13,2018-08-08 19:33:27.332607,0.05642527206498614,0.142,15.788999999999998,0.05640673823612286,46.533,11.249
0.126,1.2180000000000002,0.056397,0.056303006835809126,0.056379,2.927,30.448999999999998,0.588,0.056421,0.056409,0.056402,0.056384241379310335,0.056395,0.43,2018-08-08 19:33:31.424465,0.056425446490318124,11.095,15.214,0.05641842819140202,46.272,3.097
0.126,2.229,0.056397,0.056302569838512506,0.056379,2.927,25.701,0.588,0.056421,0.056403,0.056402,0.05635922700762674,0.056395,0.463,2018-08-08 19:33:35.664067,0.0564244585489633,9.035,15.543000000000001,0.05642075109917902,29.951,0.409
0.126,2.229,0.056397,0.056302569838512506,0.056379,2.927,25.363,0.588,0.056421,0.056403,0.056402,0.05635922700762674,0.056395,0.463,2018-08-08 19:33:39.293516,0.05642474291696214,8.697,15.543000000000001,0.05642101399676694,29.613,0.409
1.773,8.304,0.056374,0.056307913359237675,0.056332,0.409,14.61,5.457,0.056403,0.056402,0.056378,0.056331725072254334,0.056333,0.022,2018-08-08 19:33:42.700577,0.05642243764289164,1.11,21.618,0.05640709117043121,31.054999999999996,8.664
1.03,3.9549999999999996,0.056335,0.05630051326447955,0.056331,0.409,13.391,0.07,0.056403,0.056402,0.056401,0.056332379013906454,0.056334,1.773,2018-08-08 19:33:46.807175,0.05642447120575886,0.33,19.752,0.05640951937868718,30.005999999999997,8.225
1.772,7.3580000000000005,0.056374,0.05630908574783012,0.056359,0.409,10.558,0.037,0.056403,0.056402,0.056401,0.05634047825496059,0.05636,0.022,2018-08-08 19:33:50.990372,0.05642289925675675,0.113,23.848999999999997,0.05640492915324872,29.599999999999998,8.206
0.037,11.996,0.05636,0.05632013528586335,0.056331,8.206,15.804,0.07,0.056402,0.056401,0.056372,0.05635648057685895,0.056359,10.807,2018-08-08 19:33:55.049560,0.05641168816989737,7.049,27.793000000000003,0.056388656732472786,35.080000000000005,0.113
0.037,3.12,0.056361,0.056303651506948195,0.056331,8.206,10.229000000000001,0.07,0.056402,0.056401,0.056372,0.05635257788461539,0.056359,2.394,2018-08-08 19:33:58.557853,0.05642006538331645,0.001,16.623,0.05640334578160133,29.61,0.113
5.35,7.733,0.056334,0.056312729646697396,0.056331,0.113,14.109,0.07,0.056401,0.056399,0.056398,0.05633143191516876,0.056333,1.694,2018-08-08 19:34:02.024654,0.0564066735788995,0.031,12.369,0.0564008746190375,21.990000000000002,5.35
0.02,2.3720000000000003,0.056336,0.05629851547147675,0.056334,8.206,15.553,0.02,0.056402,0.056401,0.056399,0.056328169055649226,0.056335,1.743,2018-08-08 19:34:05.598036,0.0564167318925059,5.325,6.819000000000001,0.05640185989841187,33.453,0.113
0.02,2.076,0.05636,0.05630307910470642,0.056334,0.039,8.856,0.02,0.056401,0.056398,0.056397,0.05634673651252408,0.056335,1.551,2018-08-08 19:34:09.129842,0.056419956404717225,0.177,6.523,0.056401930555555556,28.237,0.025
0.551,3.455,0.056362,0.05631787819624638,0.056335,0.025,24.214000000000002,0.02,0.056398,0.056397,0.056367,0.056360734587554265,0.05636,2.794,2018-08-08 19:34:12.718576,0.056387066179826556,15.467,7.939,0.05637953906830758,30.674000000000003,0.477
0.337,5.759,0.056302,0.05628247524265881,0.056294,0.315,13.693000000000001,0.33,0.056366,0.056331,0.05633,0.056288735370724076,0.056301,1.775,2018-08-08 19:34:16.174719,0.05638404802703976,0.147,8.139,0.056366462864237195,25.444000000000003,0.066
0.337,14.853000000000002,0.056308,0.05629711107111636,0.056303,0.33,29.060999999999996,12.412,0.056369,0.056367,0.056339,0.056303318992796066,0.056307,1.774,2018-08-08 19:34:19.614379,0.056390074487588156,13.968,19.447000000000003,0.05635392126905476,60.547,13.14
12.861,15.953000000000001,0.056288,0.056278842443042036,0.056279,0.33,17.368,0.3,0.056369,0.056367,0.056339,0.05628098990785432,0.05628,2.404,2018-08-08 19:34:23.740534,0.05638028344493031,2.275,18.698,0.05636396700829111,29.272,13.14
0.3,2.746,0.056288,0.056273175363724545,0.056275,1.026,15.524000000000001,0.088,0.056339,0.056337,0.056336,0.05628047778587036,0.056278,1.424,2018-08-08 19:34:27.207048,0.05637686922987482,0.079,5.154999999999999,0.05636320027054883,25.801,0.949
5.45,8.126,0.056296,0.056286697769340276,0.056275,13.14,15.685000000000002,0.088,0.056367,0.056366,0.056339,0.05629317425547625,0.056295,1.974,2018-08-08 19:34:30.658145,0.05638100796473863,0.532,10.535,0.05636669824673254,25.864,0.085
5.35,9.110999999999999,0.056338,0.056295818901749194,0.056296,0.085,14.114,1.774,0.056366,0.05635,0.056339,0.05630326155197015,0.056297,1.599,2018-08-08 19:34:34.133927,0.05637925218318232,0.532,11.491,0.056365952812809976,24.391,0.027
0.087,4.027,0.056366,0.05630568146959158,0.056338,0.1,3.1300000000000003,1.273,0.056385,0.056373,0.056367,0.05631982840824434,0.056359,0.593,2018-08-08 19:34:37.624674,0.05639806317984557,1.177,5.606999999999999,0.05637242907348242,17.743000000000002,1.598
0.087,3.965,0.056366,0.0563050070333634,0.056338,0.33,14.567,1.273,0.056391,0.056372,0.056369,0.05631910643127365,0.056359,0.531,2018-08-08 19:34:41.120317,0.05639201996422746,8.823,5.544999999999999,0.056370735635340154,38.018,5.35
1.774,2.549,0.056359,0.05627885986159169,0.056281,0.027,8.072,0.3,0.056379,0.056369,0.056365,0.05629271753628873,0.056296,0.087,2018-08-08 19:34:45.180324,0.056395990229356346,0.33,5.202,0.05636911434588701,31.522999999999996,7.651
1.774,2.5,0.056359,0.056278097807102655,0.056281,0.027,10.962,0.3,0.056379,0.056369,0.056365,0.0562914184,0.056296,0.038,2018-08-08 19:34:48.831537,0.05638863978271686,0.33,5.1530000000000005,0.05637271109286627,24.116,7.651
0.02,14.365999999999998,0.05636,0.05633818601457064,0.056296,2.929,13.632,1.774,0.056383,0.056379,0.056369,0.056349925100932764,0.056359,12.184,2018-08-08 19:34:52.548336,0.05639020351660401,7.651,16.746,0.056378903242370895,25.535999999999998,0.027
0.02,5.038,0.056361,0.056315636694526834,0.056333,3.0,11.616999999999999,2.927,0.0564,0.056398,0.056397,0.056338458515283844,0.056359,1.703,2018-08-08 19:34:57.206919,0.056417348030973,0.07,7.417999999999999,0.05640134604458982,48.171,0.302
5.457,10.477,0.056363,0.05634098125570207,0.056359,0.039,10.43,0.02,0.056401,0.0564,0.056399,0.05635174229264102,0.056362,1.773,2018-08-08 19:35:00.807230,0.05642103935125906,0.106,12.057,0.056401684755512944,58.575,1.67
0.02,4.0249999999999995,0.056365,0.0563088930523029,0.056333,0.039,18.162999999999997,2.927,0.056401,0.0564,0.056399,0.05633347105590062,0.056359,0.69,2018-08-08 19:35:04.312996,0.05641610736357539,7.839,6.4049999999999985,0.056400541705665365,55.177,1.67
0.02,3.936,0.056365,0.056308102438252065,0.056333,1.67,15.363,2.927,0.0564,0.056399,0.056397,0.0563327581300813,0.056359,0.601,2018-08-08 19:35:07.863880,0.05641459745584032,0.026,6.315999999999999,0.05640071281650719,42.686,5.422
0.63,22.044999999999998,0.056369,0.056355597638127364,0.056366,1.67,18.115,16.695,0.0564,0.056399,0.056398,0.056361910546609204,0.056368,1.773,2018-08-08 19:35:11.391584,0.056415289395617435,3.497,23.71,0.056400262434446596,50.56399999999999,4.703
5.35,10.37,0.056373,0.05634585832635983,0.056359,1.67,15.850999999999999,0.02,0.0564,0.056397,0.056396,0.056357473481195755,0.05637,1.773,2018-08-08 19:35:15.438166,0.05641581979296067,3.216,11.95,0.056399711500851685,48.3,2.72
1.773,11.055,0.056376,0.0563458673114389,0.056374,0.039,10.405,1.605,0.056401,0.0564,0.056396,0.056365725463591136,0.056375,4.731,2018-08-08 19:35:19.632784,0.0564245040645091,0.081,14.372,0.056401667851994235,45.885,1.67
1.605,21.472,0.056379,0.05636386166565071,0.056375,0.039,10.334999999999999,1.773,0.056401,0.0564,0.056396,0.05637305076378538,0.056377,15.148,2018-08-08 19:35:23.166472,0.05641808971062406,0.011,26.248000000000005,0.05640170624092889,24.500999999999998,1.67
24.329,32.846,0.056381,0.056366399495812944,0.056359,1.5,16.022000000000002,0.02,0.056405,0.056403,0.056402,0.05637118404067467,0.05638,1.772,2018-08-08 19:35:26.609887,0.05644087403750223,1.772,34.510999999999996,0.056426270378229934,39.091,0.319
5.457,22.136999999999997,0.056383,0.05636950639593909,0.056381,0.33,15.775,1.592,0.056429,0.056403,0.056402,0.0563823704657361,0.056382,13.463,2018-08-08 19:35:30.097386,0.05644266586860261,1.525,29.549999999999997,0.056430453882725835,38.844,0.319
1.592,29.746,0.056384,0.05637287317244462,0.056359,0.33,3.775,0.02,0.05643,0.056403,0.056402,0.05637835735897264,0.056381,24.908,2018-08-08 19:35:33.604776,0.05644699906869319,1.525,31.326,0.05642244768211921,26.844000000000005,0.319
1.592,29.709999999999997,0.056384,0.056372860370725475,0.056359,0.33,3.768,0.02,0.05643,0.056403,0.056402,0.05637835052170987,0.056381,24.872,2018-08-08 19:35:37.975835,0.05643061586314153,1.518,31.29,0.05642248566878982,5.144,0.319
1.592,19.672,0.056384,0.05636856253529079,0.056359,0.33,18.766999999999996,0.02,0.05643,0.056403,0.056402,0.05637650894672631,0.056381,14.834,2018-08-08 19:35:41.399162,0.056409414982872476,16.517,21.252000000000002,0.056406113070815805,20.142999999999997,0.319
0.029,18.014,0.0564,0.056374932016243086,0.056384,0.431,18.198999999999998,14.834,0.056433,0.056403,0.056402,0.0563850982013989,0.056399,1.539,2018-08-08 19:35:44.873192,0.056426327944403804,15.93,21.917,0.05640634282103413,27.34,0.319
0.587,19.735999999999997,0.056401,0.056371915050698565,0.056384,0.037,16.360999999999997,14.431,0.056433,0.056432,0.056402,0.05638034312930685,0.0564,1.772,2018-08-08 19:35:48.318512,0.056429804676918174,13.033,21.401,0.056409313856121274,25.102,1.772
0.587,25.593999999999998,0.056401,0.05638501803573245,0.056386,15.0,29.84,1.605,0.056434,0.056433,0.056432,0.05639371145580996,0.0564,13.909,2018-08-08 19:35:51.734874,0.05644148350224203,13.284,29.497,0.056433669638069714,38.581,0.037
0.8,15.82,0.056404,0.056378862974348624,0.0564,15.0,29.286,0.587,0.056434,0.056433,0.056432,0.05639171757269279,0.056402,4.94,2018-08-08 19:35:56.670255,0.056441621663554827,12.73,19.843000000000004,0.0564337012224271,38.02700000000001,0.037
0.02,4.607,0.0564,0.05632197114158164,0.056346,1.605,9.215,2.926,0.056429,0.056428,0.056402,0.05634002626438029,0.056359,0.587,2018-08-08 19:36:00.148304,0.05643285771713501,0.416,6.271999999999999,0.05642879522517635,25.871000000000002,1.695
0.972,7.305000000000001,0.056359,0.056293788862041186,0.0563,0.6,6.014000000000001,2.928,0.056407,0.0564,0.056399,0.056296629568788496,0.056302,0.02,2018-08-08 19:36:03.604683,0.05642864122570577,0.952,8.691,0.05641501380113068,21.147,1.357
0.02,6.911999999999999,0.05636,0.05631633266603864,0.0563,0.1,30.505000000000003,2.928,0.056414,0.056405,0.056397,0.056327009548611126,0.056359,3.255,2018-08-08 19:36:07.310323,0.05641437981322759,12.863,8.491999999999999,0.056402775118832967,46.901999999999994,16.0
2.72,6.742,0.056359,0.05629365790412752,0.0563,1.5,51.957,2.928,0.056427,0.056405,0.056395,0.05629900326312667,0.056303,0.02,2018-08-08 19:36:10.869023,0.056424822215233816,13.046,8.407,0.05641466195122889,76.317,16.0
0.972,6.9799999999999995,0.056359,0.056298341740377726,0.056304,16.0,30.743000000000002,0.359,0.056405,0.056393,0.056392,0.056302218767908314,0.056306,0.001,2018-08-08 19:36:14.495418,0.05642236019935826,0.083,8.366,0.05640099287642714,76.044,12.944
4.506,20.205000000000002,0.05631,0.056303949873995895,0.056308,11.662,36.479,10.807,0.056389,0.056376,0.056375,0.05630715149715416,0.056309,1.605,2018-08-08 19:36:18.020300,0.05640226503187578,0.755,25.396000000000004,0.056382933550810053,75.606,17.0
2.72,11.98,0.056312,0.05630461080262493,0.056309,11.562,36.479,3.221,0.056375,0.056374,0.056373,0.056310588898163594,0.056311,5.35,2018-08-08 19:36:22.149536,0.05638643869112472,0.755,19.810000000000002,0.056375269415280024,55.987,7.062
2.536,6.301,0.056312,0.05629167594848589,0.056305,0.1,47.443,0.33,0.056389,0.056376,0.056373,0.0563016029201714,0.056309,0.147,2018-08-08 19:36:25.592894,0.056406527001153534,12.843,11.492,0.056385880720021916,84.089,17.0
0.147,10.783,0.056313,0.056298036083115593,0.0563,0.1,25.602,0.353,0.05637,0.056341,0.056339,0.05630697319855328,0.056312,7.124,2018-08-08 19:36:29.867887,0.05639112993512512,3.015,16.074,0.05637072568549332,64.74,0.03
5.35,10.012,0.056314,0.05630048024499654,0.0563,0.1,32.947,0.353,0.05637,0.056341,0.056339,0.056305349580503386,0.056313,0.641,2018-08-08 19:36:33.308097,0.056400206955383635,14.317,11.592,0.05636114647767626,85.57400000000001,0.03
0.353,5.856999999999999,0.056315,0.05629044494354742,0.056294,0.1,39.835,2.929,0.05637,0.056341,0.056339,0.05629983882533721,0.0563,1.748,2018-08-08 19:36:36.834276,0.05639525399776868,13.827,8.236999999999998,0.05636913309903351,80.67,0.03
